         1        24        28          697.75         90000.0          694.75
         1        24        29         689.745         90000.0         686.745
         1        24        30         687.528         90000.0         684.528
         1        24        46        668.6125         90000.0        665.6125
         1        24        47       668.46497         90000.0       665.46497
         1        24        48         670.425         90000.0         667.425
         1        24        63         642.194         90000.0         639.194
         1        24        64          638.41         90000.0          635.41
         1        24        65         634.152         90000.0         631.152
         1        24        67          628.18         90000.0          625.18
         1        24        69          628.66         90000.0          625.66
         1        24        75           605.9         90000.0           602.9
         1        24        76         605.812         90000.0         602.812
         1        24        77         606.818         90000.0         603.818
         1        24        78          602.18         90000.0          599.18
         1        24        79         592.605         90000.0         589.605
         1        24        80         590.806         90000.0         587.806
         1        24        88          578.82         90000.0          575.82
         1        24        89          578.82         90000.0          575.82
         1        24        90          578.82         90000.0          575.82
         1        25        10        640.8688         90000.0        637.8688
         1        25        30          686.74         90000.0          683.74
         1        25        31        684.9375         90000.0        681.9375
         1        25        44       667.06335         90000.0       664.06335
         1        25        45        668.0143         90000.0        665.0143
         1        25        46          668.36         90000.0          665.36
         1        25        64          636.23         90000.0          633.23
         1        25        65          636.21         90000.0          633.21
         1        25        76          605.79         90000.0          602.79
         1        25        77       605.32996         90000.0       602.32996
         1        25        78          605.22         90000.0          602.22
         1        25        80          589.22         90000.0          586.22
         1        25        85          578.82         90000.0          575.82
         1        25        86          578.82         90000.0          575.82
         1        25        87          578.82         90000.0          575.82
         1        25        88          578.82         90000.0          575.82
         1        26        10          638.94         90000.0          635.94
         1        26        30         682.655         90000.0         679.655
         1        26        31       683.54504         90000.0       680.54504
         1        26        43       666.91504         90000.0       663.91504
         1        26        44          666.95         90000.0          663.95
         1        26        80          588.02         90000.0          585.02
         1        26        83          578.82         90000.0          575.82
         1        26        84          578.82         90000.0          575.82
         1        26        85          578.82         90000.0          575.82
         1        27        10          638.89         90000.0          635.89
         1        27        30        681.0625         90000.0        678.0625
         1        27        43          660.92         90000.0          657.92
         1        27        80        587.7025         90000.0        584.7025
         1        27        81          578.82         90000.0          575.82
         1        27        82          578.82         90000.0          575.82
         1        27        83          578.82         90000.0          575.82
         1        28        10       629.00665         90000.0       626.00665
         1        28        29          678.55         90000.0          675.55
         1        28        30         679.284         90000.0         676.284
         1        28        43        657.5267         90000.0        654.5267
         1        28        78          596.16         90000.0          593.16
         1        28        79         593.484         90000.0         590.484
         1        28        80       580.22144         90000.0       577.22144
         1        28        81          578.82         90000.0          575.82
         1        29        10          628.73         90000.0          625.73
         1        29        28          687.54         90000.0          684.54
         1        29        29       676.93835         90000.0       673.93835
         1        29        30        675.9067         90000.0        672.9067
         1        29        43        658.6583         90000.0        655.6583
         1        29        78         589.982         90000.0         586.982
         1        29        79          578.82         90000.0          575.82
         1        29        80          578.82         90000.0          575.82
         1        30        10          628.73         90000.0          625.73
         1        30        11        630.7971         90000.0        627.7971
         1        30        12          652.65         90000.0          649.65
         1        30        29         675.675         90000.0         672.675
         1        30        30          674.64         90000.0          671.64
         1        30        43        654.6175         90000.0        651.6175
         1        30        44          654.75         90000.0          651.75
         1        30        77          587.36         90000.0          584.36
         1        30        78        581.6667         90000.0        578.6667
         1        30        79       584.55835         90000.0       581.55835
         1        31        11          628.73         90000.0          625.73
         1        31        30          673.76         90000.0          670.76
         1        31        43        653.2267         90000.0        650.2267
         1        31        76          587.36         90000.0          584.36
         1        31        77         585.225         90000.0         582.225
         1        31        78        581.1667         90000.0        578.1667
         1        32        11          618.89         90000.0          615.89
         1        32        12          618.89         90000.0          615.89
         1        32        30       671.67334         90000.0       668.67334
         1        32        31        670.1875         90000.0        667.1875
         1        32        43          652.29         90000.0          649.29
         1        32        44       651.61664         90000.0       648.61664
         1        32        75          587.36         90000.0          584.36
         1        32        76          587.36         90000.0          584.36
         1        32        77        580.8314         90000.0        577.8314
         1        32        78          585.86         90000.0          582.86
         1        33        12        620.1975         90000.0        617.1975
         1        33        31       666.58496         90000.0       663.58496
         1        33        32          665.36         90000.0          662.36
         1        33        44          650.33         90000.0          647.33
         1        33        75       585.58203         90000.0       582.58203
         1        33        76          578.82         90000.0          575.82
         1        33        77       584.45197         90000.0       581.45197
         1        34        12          618.89         90000.0          615.89
         1        34        32        664.0875         90000.0        661.0875
         1        34        33         661.956         90000.0         658.956
         1        34        34          659.79         90000.0          656.79
         1        34        44       649.57166         90000.0       646.57166
         1        34        75       583.78796         90000.0       580.78796
         1        34        76          582.34         90000.0          579.34
         1        35         1          667.28         90000.0          664.28
         1        35         2        666.8433         90000.0        663.8433
         1        35        12          618.89         90000.0          615.89
         1        35        13          637.66         90000.0          634.66
         1        35        34       656.45996         90000.0       653.45996
         1        35        35          654.31         90000.0          651.31
         1        35        43       661.28503         90000.0       658.28503
         1        35        44       650.24335         90000.0       647.24335
         1        35        74        585.7817         90000.0        582.7817
         1        35        75        580.9955         90000.0        577.9955
         1        36         1          666.37         90000.0          663.37
         1        36         2          666.37         90000.0          663.37
         1        36        11          615.03         90000.0          612.03
         1        36        12       618.11804         90000.0       615.11804
         1        36        34           654.9         90000.0           651.9
         1        36        35       653.03503         90000.0       650.03503
         1        36        36          652.65         90000.0          649.65
         1        36        44          648.69         90000.0          645.69
         1        36        45          648.89         90000.0          645.89
