lambx,lamby,Head_ftAMS
3251325.41000000000,3117802.98000000000,555.00000000000
3313327.13000000000,3117454.79000000000,619.00000000000
3240923.70000000000,3117348.60000000000,624.00000000000
3284789.52000000000,3116303.29000000000,518.00000000000
3321111.59000000000,3115360.21000000000,614.00000000000
3223701.89000000000,3115282.55000000000,607.00000000000
3240691.23000000000,3115198.26000000000,618.00000000000
3256574.58000000000,3113339.07000000000,578.00000000000
3335597.91000000000,3113105.16000000000,595.00000000000
3314801.85000000000,3112616.95000000000,612.00000000000
3263031.99000000000,3112366.49000000000,579.00000000000
3318852.97000000000,3111351.44000000000,590.00000000000
3327629.04000000000,3110837.58000000000,591.00000000000
3284970.47000000000,3109913.08000000000,515.00000000000
3312694.57000000000,3109769.38000000000,592.00000000000
3338743.25000000000,3108539.06000000000,583.00000000000
3325187.17000000000,3108142.11000000000,575.00000000000
3238568.29000000000,3107608.21000000000,577.00000000000
3257572.03000000000,3106441.04000000000,582.00000000000
3287366.81000000000,3106090.55000000000,532.00000000000
3299962.47000000000,3105733.24000000000,505.00000000000
3243640.19000000000,3104900.47000000000,530.00000000000
3320522.30000000000,3100798.87000000000,569.00000000000
3314259.83000000000,3100601.78000000000,572.00000000000
3288326.87000000000,3100539.22000000000,540.50000000000
3274220.10000000000,3100530.34000000000,584.00000000000
3277013.10000000000,3099635.66000000000,568.00000000000
3308856.11000000000,3099458.63000000000,551.00000000000
3312936.02000000000,3099222.55000000000,572.00000000000
3251054.76000000000,3098747.27000000000,594.00000000000
3258606.68000000000,3098674.96000000000,581.00000000000
3318735.01000000000,3098286.01000000000,571.00000000000
3320804.13000000000,3098245.07000000000,555.00000000000
3280502.26000000000,3096933.82000000000,541.00000000000
3249613.48000000000,3094264.62000000000,591.00000000000
3303617.15000000000,3093793.75000000000,514.00000000000
3313271.71000000000,3093711.91000000000,552.00000000000
3253815.25000000000,3092623.13000000000,570.00000000000
3282688.89000000000,3092322.49000000000,563.00000000000
3244151.67000000000,3092116.08000000000,587.00000000000
3261070.14000000000,3091415.43000000000,590.00000000000
3298723.68000000000,3090579.07000000000,553.00000000000
3256437.26000000000,3088846.58000000000,573.00000000000
3324683.35000000000,3088713.83000000000,558.00000000000
3309220.61000000000,3088265.58000000000,534.00000000000
3258084.00000000000,3087632.94000000000,581.00000000000
3277423.19000000000,3087177.13000000000,604.00000000000
3276089.97000000000,3087166.79000000000,601.00000000000
3265436.60000000000,3086514.82000000000,589.00000000000
3334436.60000000000,3085680.18000000000,571.00000000000
3309235.29000000000,3083477.33000000000,532.00000000000
3309996.23000000000,3083388.98000000000,535.00000000000
3290783.07000000000,3082648.97000000000,626.00000000000
3290507.49000000000,3082647.88000000000,623.00000000000
3261991.53000000000,3081113.48000000000,582.00000000000
3290948.50000000000,3080930.36000000000,633.00000000000
3245484.86000000000,3080428.97000000000,596.00000000000
3336913.88000000000,3078793.62000000000,573.00000000000
3277710.51000000000,3076838.03000000000,582.00000000000
3253708.69000000000,3075720.24000000000,570.00000000000
3332138.22000000000,3075547.77000000000,557.00000000000
3254128.38000000000,3075042.28000000000,566.00000000000
3287507.09000000000,3074639.67000000000,606.00000000000
3309407.64000000000,3073723.68000000000,564.00000000000
3256750.39000000000,3073635.24000000000,584.00000000000
3320036.56000000000,3072967.90000000000,561.00000000000
3323257.58000000000,3068685.73000000000,551.00000000000
3238978.75000000000,3067246.68000000000,582.00000000000
3303172.67000000000,3064703.89000000000,554.00000000000
3282410.53000000000,3063663.45000000000,546.00000000000
3270933.19000000000,3063366.36000000000,560.00000000000
3273612.07000000000,3063142.29000000000,572.00000000000
3253146.11000000000,3063045.70000000000,542.00000000000
3395680.00000000000,3005030.00000000000,626.27000000000
3372820.00000000000,3031450.00000000000,557.81000000000
3452230.00000000000,3036130.00000000000,702.38000000000
3427570.00000000000,3037320.00000000000,674.91000000000
3421240.00000000000,3029420.00000000000,659.59000000000
3433770.00000000000,3022250.00000000000,678.33000000000
3410720.00000000000,3021010.00000000000,631.71000000000
3447430.00000000000,3022660.00000000000,685.32000000000
3481520.00000000000,3029020.00000000000,695.85000000000
3494010.00000000000,3018760.00000000000,688.18000000000
3505150.00000000000,3040480.00000000000,696.26000000000
3512910.00000000000,3034800.00000000000,709.00000000000
3517450.00000000000,3024890.00000000000,689.24000000000
3536600.00000000000,3037020.00000000000,686.87000000000
3534890.00000000000,3019890.00000000000,684.90000000000
3362480.00000000000,3040590.00000000000,524.00000000000
3387430.00000000000,3070610.00000000000,614.71000000000
3380070.00000000000,3062870.00000000000,591.15000000000
3398440.00000000000,3060910.00000000000,641.88000000000
3379730.00000000000,3050590.00000000000,615.00000000000
3379170.00000000000,3049150.00000000000,582.00000000000
3434700.00000000000,3070950.00000000000,704.88000000000
3405190.00000000000,3073260.00000000000,654.05000000000
3412640.00000000000,3067510.00000000000,674.67000000000
3424340.00000000000,3065600.00000000000,680.40000000000
3411380.00000000000,3060760.00000000000,662.60000000000
3412360.00000000000,3053250.00000000000,648.43000000000
3429830.00000000000,3053390.00000000000,680.88000000000
3451610.00000000000,3074570.00000000000,708.12000000000
3446320.00000000000,3070120.00000000000,713.06000000000
3462220.00000000000,3060230.00000000000,718.52000000000
3440060.00000000000,3058970.00000000000,701.85000000000
3441360.00000000000,3049370.00000000000,694.92000000000
3451980.00000000000,3048460.00000000000,704.57000000000
3462600.00000000000,3048970.00000000000,719.45000000000
3473190.00000000000,3074920.00000000000,694.83000000000
3472670.00000000000,3064330.00000000000,703.11000000000
3491140.00000000000,3055080.00000000000,708.01000000000
3471060.00000000000,3047470.00000000000,706.17000000000
3486260.00000000000,3045410.00000000000,711.15000000000
3516500.00000000000,3062150.00000000000,702.07000000000
3506370.00000000000,3058810.00000000000,712.46000000000
3527370.00000000000,3047480.00000000000,700.00000000000
3533100.00000000000,3060420.00000000000,679.88000000000
3370190.00000000000,3098770.00000000000,615.44000000000
3360050.00000000000,3099030.00000000000,576.80000000000
3370480.00000000000,3089230.00000000000,557.55000000000
3397370.00000000000,3089440.00000000000,563.47000000000
3376710.00000000000,3072630.00000000000,592.80000000000
3417930.00000000000,3103350.00000000000,650.65000000000
3422130.00000000000,3097680.00000000000,639.40000000000
3432170.00000000000,3097630.00000000000,654.48000000000
3428650.00000000000,3083910.00000000000,672.30000000000
3418560.00000000000,3081810.00000000000,663.08000000000
3419230.00000000000,3076330.00000000000,673.17000000000
3429590.00000000000,3075020.00000000000,696.98000000000
3457350.00000000000,3105100.00000000000,669.26000000000
3435970.00000000000,3105000.00000000000,654.80000000000
3465570.00000000000,3098450.00000000000,659.60000000000
3463080.00000000000,3075880.00000000000,718.20000000000
3363470.00000000000,3130440.00000000000,604.16000000000
3362570.00000000000,3124560.00000000000,594.15000000000
3353790.00000000000,3119180.00000000000,591.03000000000
3342730.00000000000,3108000.00000000000,595.20000000000
3385590.00000000000,3131570.00000000000,598.45000000000
3386670.00000000000,3129460.00000000000,589.70000000000
3377640.00000000000,3120050.00000000000,602.00000000000
3373260.00000000000,3124690.00000000000,614.51000000000
3395130.00000000000,3113630.00000000000,626.83000000000
3391280.00000000000,3105610.00000000000,594.00000000000
3398770.00000000000,3107590.00000000000,670.20000000000
3430850.00000000000,3135030.00000000000,638.00000000000
3412610.00000000000,3131820.00000000000,646.00000000000
3414110.00000000000,3120700.00000000000,651.60000000000
3421630.00000000000,3119450.00000000000,651.86000000000
3431560.00000000000,3122390.00000000000,642.73000000000
3414230.00000000000,3114280.00000000000,652.40000000000
3410660.00000000000,3107560.00000000000,623.00000000000
3429150.00000000000,3111690.00000000000,663.43000000000
3338610.00000000000,3156050.00000000000,673.78000000000
3355830.00000000000,3160890.00000000000,658.53000000000
3366640.00000000000,3161380.00000000000,646.60000000000
3357700.00000000000,3151240.00000000000,630.29000000000
3362700.00000000000,3150420.00000000000,615.24000000000
3347990.00000000000,3135380.00000000000,628.47000000000
3371970.00000000000,3158200.00000000000,625.00000000000
3374010.00000000000,3135910.00000000000,609.46000000000
3370650.00000000000,3136630.00000000000,604.02000000000
3399880.00000000000,3137160.00000000000,624.57000000000
3490530.00000000000,3102690.00000000000,643.57000000000
3494910.00000000000,3096630.00000000000,653.00000000000
3512800.00000000000,3108260.00000000000,605.11000000000
3507020.00000000000,3101200.00000000000,620.30000000000
3523380.00000000000,3099440.00000000000,611.18000000000
3501240.00000000000,3097400.00000000000,634.46000000000
3526830.00000000000,3090390.00000000000,613.55000000000
3534430.00000000000,3106020.00000000000,583.41000000000
3535810.00000000000,3090340.00000000000,603.82000000000
3435510.00000000000,3138110.00000000000,650.70000000000
3437780.00000000000,3133170.00000000000,649.02000000000
3458530.00000000000,3133470.00000000000,647.53000000000
3446150.00000000000,3117890.00000000000,664.02000000000
3449890.00000000000,3112690.00000000000,663.97000000000
3438200.00000000000,3113590.00000000000,664.20000000000
3491600.00000000000,3135660.00000000000,590.77000000000
3491880.00000000000,3129840.00000000000,599.94000000000
3497810.00000000000,3123580.00000000000,602.75000000000
3507700.00000000000,3114200.00000000000,577.64000000000
3506040.00000000000,3109330.00000000000,624.02000000000
3522760.00000000000,3113160.00000000000,536.55000000000
3426210.00000000000,3145020.00000000000,643.61000000000
3400940.00000000000,3145780.00000000000,580.70000000000
3467010.00000000000,3149450.00000000000,585.35000000000
3482990.00000000000,3066200.00000000000,682.00000000000
3498060.00000000000,3070800.00000000000,683.01000000000
3389090.00000000000,3101280.00000000000,549.70000000000
3394210.00000000000,3097340.00000000000,543.52000000000
3397090.00000000000,3097410.00000000000,568.70000000000
3533270.00000000000,3130040.00000000000,514.10000000000
3380400.00000000000,3086700.00000000000,505.00000000000
3501320.00000000000,3103720.00000000000,623.00000000000
3513140.00000000000,3094680.00000000000,624.18000000000
3420670.00000000000,3150360.00000000000,670.00000000000
3418520.00000000000,3148990.00000000000,608.30000000000
3422060.00000000000,3152750.00000000000,594.48000000000
3492660.00000000000,3100900.00000000000,639.00000000000
3488660.00000000000,3092270.00000000000,656.52000000000
3488960.00000000000,3079100.00000000000,677.00000000000
3498540.00000000000,3105170.00000000000,614.53000000000
3502160.00000000000,3090010.00000000000,633.56000000000
3505640.00000000000,3089610.00000000000,625.53000000000
3503230.00000000000,3091880.00000000000,633.58000000000
3509180.00000000000,3089930.00000000000,632.36000000000
3522680.00000000000,3089790.00000000000,613.00000000000
3520240.00000000000,3090670.00000000000,646.00000000000
3478470.00000000000,3062750.00000000000,694.00000000000
3387450.00000000000,3083260.00000000000,542.00000000000
3403340.00000000000,3095130.00000000000,609.00000000000
3352380.00000000000,3110250.00000000000,580.00000000000
3392550.00000000000,3163930.00000000000,629.00000000000
3393810.00000000000,3151790.00000000000,633.00000000000
3484100.00000000000,3110430.00000000000,649.00000000000
3408380.00000000000,3036980.00000000000,652.26000000000
3491370.00000000000,3112940.00000000000,626.74000000000
3352380.00000000000,3110260.00000000000,577.00000000000
3499990.00000000000,3113350.00000000000,614.37000000000
3426130.00000000000,3145360.00000000000,641.50000000000
3515100.00000000000,3098940.00000000000,623.75000000000
3528030.00000000000,3103750.00000000000,592.65000000000
3472260.00000000000,3140600.00000000000,605.11000000000
3466740.00000000000,3134790.00000000000,634.14000000000
3475350.00000000000,3102720.00000000000,660.00000000000
3518140.00000000000,3082380.00000000000,646.14000000000
3520500.00000000000,3106620.00000000000,598.77000000000
3512350.00000000000,3134590.00000000000,578.48000000000
3500380.00000000000,3137390.00000000000,582.33000000000
3504900.00000000000,3122820.00000000000,599.23000000000
3512360.00000000000,3126850.00000000000,576.50000000000
3531830.00000000000,3122170.00000000000,563.60000000000
3532620.00000000000,3137980.00000000000,498.15000000000
3518060.00000000000,3126530.00000000000,570.63000000000
3510790.00000000000,3121340.00000000000,589.50000000000
3371200.00000000000,3083790.00000000000,504.49000000000
3519820.00000000000,3139350.00000000000,565.61000000000
3523320.00000000000,3117590.00000000000,562.28000000000
3524410.00000000000,3128160.00000000000,539.94000000000
3535640.00000000000,3136100.00000000000,504.30000000000
3521650.00000000000,3142350.00000000000,565.36000000000
3504440.00000000000,3134990.00000000000,579.64000000000
3506170.00000000000,3143580.00000000000,560.63000000000
3502760.00000000000,3135780.00000000000,581.53000000000
3437920.00000000000,3101580.00000000000,657.65000000000
3436770.00000000000,3104310.00000000000,655.70000000000
3389480.00000000000,3101610.00000000000,546.95000000000
3402000.00000000000,3110520.00000000000,654.70000000000
3395880.00000000000,3110040.00000000000,626.18000000000
3394960.00000000000,3097020.00000000000,549.80000000000
3398740.00000000000,3101210.00000000000,604.77000000000
3405060.00000000000,3093530.00000000000,598.18000000000
3410610.00000000000,3092110.00000000000,644.80000000000
3412060.00000000000,3091360.00000000000,651.95000000000
3415370.00000000000,3096390.00000000000,626.23000000000
3417280.00000000000,3100000.00000000000,635.52000000000
3425590.00000000000,3094460.00000000000,633.50000000000
3409550.00000000000,3093170.00000000000,604.37000000000
3407910.00000000000,3091520.00000000000,626.70000000000
3403730.00000000000,3089800.00000000000,629.77000000000
3430320.00000000000,3105100.00000000000,650.58000000000
3430320.00000000000,3105110.00000000000,650.58000000000
3425420.00000000000,3103500.00000000000,657.87000000000
3411080.00000000000,3102870.00000000000,631.56000000000
3407740.00000000000,3099500.00000000000,619.20000000000
3410030.00000000000,3126820.00000000000,625.60000000000
3427180.00000000000,3130540.00000000000,645.16000000000
3439520.00000000000,3141150.00000000000,650.94000000000
3437530.00000000000,3144940.00000000000,643.00000000000
3418670.00000000000,3145790.00000000000,631.60000000000
3412400.00000000000,3147630.00000000000,624.90000000000
3414360.00000000000,3139910.00000000000,642.47000000000
3440830.00000000000,3117940.00000000000,664.70000000000
3432380.00000000000,3149730.00000000000,639.50000000000
3425750.00000000000,3151550.00000000000,624.85000000000
3408990.00000000000,3135630.00000000000,680.35000000000
3419390.00000000000,3065660.00000000000,687.50000000000
3465830.00000000000,3100070.00000000000,664.41000000000
3466580.00000000000,3128940.00000000000,665.34000000000
3471180.00000000000,3131920.00000000000,656.48000000000
3472020.00000000000,3119030.00000000000,655.21000000000
3471300.00000000000,3121290.00000000000,655.65000000000
3466900.00000000000,3124450.00000000000,659.04000000000
3458960.00000000000,3129190.00000000000,652.56000000000
3448680.00000000000,3119580.00000000000,667.32000000000
3449420.00000000000,3102150.00000000000,672.06000000000
3446680.00000000000,3104810.00000000000,664.61000000000
3452940.00000000000,3102100.00000000000,667.66000000000
3455210.00000000000,3104680.00000000000,667.35000000000
3458790.00000000000,3102520.00000000000,666.17000000000
3462910.00000000000,3102300.00000000000,662.13000000000
3460180.00000000000,3098270.00000000000,670.70000000000
3476180.00000000000,3096800.00000000000,666.92000000000
3466500.00000000000,3093120.00000000000,657.23000000000
3466490.00000000000,3093160.00000000000,673.51000000000
3466790.00000000000,3090470.00000000000,685.91000000000
3466000.00000000000,3088980.00000000000,683.00000000000
3463870.00000000000,3089190.00000000000,683.15000000000
3467130.00000000000,3103540.00000000000,657.90000000000
3472650.00000000000,3096970.00000000000,672.42000000000
3471370.00000000000,3091590.00000000000,678.92000000000
3475450.00000000000,3089590.00000000000,673.40000000000
3470950.00000000000,3107010.00000000000,663.13000000000
3468690.00000000000,3108030.00000000000,660.33000000000
3462780.00000000000,3107790.00000000000,652.05000000000
3460850.00000000000,3115780.00000000000,661.70000000000
3456910.00000000000,3111970.00000000000,665.90000000000
3451640.00000000000,3106690.00000000000,669.80000000000
3443450.00000000000,3115380.00000000000,664.95000000000
3443580.00000000000,3113130.00000000000,668.07000000000
3444370.00000000000,3123010.00000000000,660.51000000000
3449510.00000000000,3124770.00000000000,664.25000000000
3461360.00000000000,3123770.00000000000,666.88000000000
3463640.00000000000,3139700.00000000000,627.45000000000
3474220.00000000000,3135590.00000000000,620.48000000000
3459030.00000000000,3145390.00000000000,622.62000000000
3456140.00000000000,3151730.00000000000,587.93000000000
3447620.00000000000,3147060.00000000000,631.73000000000
3442490.00000000000,3140500.00000000000,648.54000000000
3448050.00000000000,3137430.00000000000,645.15000000000
3478090.00000000000,3130860.00000000000,641.03000000000
3477480.00000000000,3122950.00000000000,641.74000000000
3477160.00000000000,3115890.00000000000,655.02000000000
3485660.00000000000,3119520.00000000000,625.16000000000
3481960.00000000000,3091690.00000000000,673.19000000000
3486230.00000000000,3096810.00000000000,659.70000000000
3486960.00000000000,3092710.00000000000,660.44000000000
3484600.00000000000,3107610.00000000000,649.56000000000
3492110.00000000000,3101610.00000000000,647.67000000000
3497800.00000000000,3091030.00000000000,633.74000000000
3357400.00000000000,3135260.00000000000,602.02000000000
3365250.00000000000,3119060.00000000000,597.25000000000
3352370.00000000000,3124010.00000000000,582.48000000000
3352800.00000000000,3119000.00000000000,590.57000000000
3394990.00000000000,3023440.00000000000,621.95000000000
3489990.00000000000,3063610.00000000000,690.17000000000
3484030.00000000000,3071010.00000000000,683.45000000000
3517390.00000000000,3095070.00000000000,626.78000000000
3526130.00000000000,3113630.00000000000,551.70000000000
3519140.00000000000,3114290.00000000000,593.23000000000
3518910.00000000000,3112940.00000000000,593.70000000000
3506700.00000000000,3119890.00000000000,596.34000000000
3493250.00000000000,3093920.00000000000,644.75000000000
3497250.00000000000,3114240.00000000000,613.17000000000
3399170.00000000000,3049900.00000000000,644.65000000000
